source_parser,parser,run,mrd,checkpoint,n_t,n_frontier,gotu_est,rho,blocks_seen,log_err_shallow,zc_rate_shallow,n_blocks_shallow,log_err_medium,zc_rate_medium,n_blocks_medium,log_err_deep,zc_rate_deep,n_blocks_deep
parsera_b,parsera,parsera_run_9,35.82,0.75,30487403,197,2.0992276711794705e-06,0.911029594628202,1431,6.4965535269498496,1.0,90,6.709937764630645,0.7779591836734694,8575,5.590061334334219,0.1130014326647564,5584
parsera_b,parsera,parsera_run_9,35.82,1.0,40649871,197,1.7220226848936372e-06,0.9099104700323304,1449,6.590233330939608,1.0,90,6.813576021918829,0.7774921117213976,8557,5.635683684410183,0.1130014326647564,5584
parsera_b,parserb,parserb_run_1,35.82,0.1,4002879,197,2.5981299959354255e-05,0.9220964934095996,1253,5.654793009423771,1.0,110,5.990268070317616,0.7819764113134089,8733,5.358541929056346,0.1130014326647564,5584
parsera_b,parserb,parserb_run_1,35.82,0.25,10007197,197,1.099208899355134e-05,0.9166252176075604,1341,6.057975575608631,1.0,100,6.337946101895509,0.7800115540150202,8655,5.469804311408803,0.1130014326647564,5584
parsera_b,parserb,parserb_run_1,35.82,0.5,20014395,197,4.097051147436633e-06,0.9136408853519024,1389,6.333114739852608,1.0,95,6.578283575103014,0.7789131444496052,8612,5.550537357731641,0.1130014326647564,5584
parsera_b,parserb,parserb_run_1,35.82,0.75,30021593,197,2.9312235363393276e-06,0.9121487192240736,1413,6.527096188618759,1.0,89,6.728823261175326,0.778450081452176,8594,5.598274810717232,0.1130014326647564,5584
parsera_b,parserb,parserb_run_1,35.82,1.0,40028791,197,2.1484535968123542e-06,0.9107809002735638,1435,6.626871530433144,1.0,87,6.838401827452985,0.7779332866806624,8574,5.636984489775766,0.1130014326647564,5584
parsera_b,parserb,parserb_run_10,35.82,0.1,3738139,197,2.1401023343433723e-05,0.9239617010693856,1223,5.664506274161061,1.0,121,5.953779867770897,0.7824497257769653,8752,5.324086817686846,0.1130014326647564,5584
parsera_b,parserb,parserb_run_10,35.82,0.25,9345349,197,1.048649975511883e-05,0.9181173837353892,1317,6.072809429265069,1.0,104,6.303330636858825,0.7805187319884727,8675,5.437141676885799,0.1130014326647564,5584
parsera_b,parserb,parserb_run_10,35.82,0.5,18690698,197,5.778275375269559e-06,0.9133921909972644,1393,6.384587794899665,1.0,92,6.577398292684359,0.7788874695157357,8611,5.552855250195548,0.1130014326647564,5584
